id,userName,orderValue
79,username79,7.756701969825652
80,username80,28.086382712056192
81,username81,92.40803386445774
82,username82,10.922475927558061
83,username83,81.13250997082262
84,username84,75.62552792310211
85,username85,5.389309110072893
86,username86,12.904178227931496
87,username87,18.674028061867666
88,username88,52.044386229885916
89,username89,22.299439641123385
90,username90,28.781783092533253
91,username91,91.75339463908877
92,username92,32.00563130131445
93,username93,70.04152574854979
94,username94,80.09001238513407
95,username95,74.05523973816973
96,username96,7.574825173487532
97,username97,20.936043346609544
98,username98,30.76895960697663
99,username99,46.738112577154034
100,username100,0.43773914149488613
101,username101,37.793565842904606
102,username102,61.27805695898254
103,username103,7.477580720242916
104,username104,42.64889819706361
105,username105,26.472750204255735
106,username106,47.898022293005084
107,username107,66.93962300320014
108,username108,76.90591910550738
109,username109,17.918363324554598
110,username110,62.25791528682324
111,username111,90.02496398920366
112,username112,45.211387177206234
113,username113,42.91297160385007
114,username114,37.656408455269876
115,username115,48.897665020266714
116,username116,6.744576062053465
117,username117,96.30381590108071
118,username118,36.762067387754996
119,username119,79.61789831897396
120,username120,72.7164886850355
121,username121,66.94919888813328
122,username122,71.27457443605194
123,username123,26.059012098145384
124,username124,90.05912627577973
125,username125,76.06310129700265
126,username126,73.69305605879642
127,username127,98.88702049964581
128,username128,74.33882950853331
129,username129,13.109971255991336
130,username130,81.8781235566755
131,username131,31.517608497868043
132,username132,24.40981563589949
133,username133,38.82159058421113
134,username134,23.281793600281187
135,username135,83.34673110618648
136,username136,14.083609487405424
137,username137,16.48608275716128
138,username138,42.146580194217606
139,username139,74.13762789720583
140,username140,18.148326517666625
141,username141,82.91247226274501
142,username142,75.30018365667682
143,username143,35.180441222279114
144,username144,60.48270464505065
145,username145,60.77415176236683
146,username146,84.00225445124619
147,username147,46.57135287532347
148,username148,88.19487402024845
149,username149,35.455415222190936
150,username150,16.363472625517982
151,username151,84.2652755148879
152,username152,28.672548720584313
153,username153,20.964988109530257
154,username154,88.68184833772646
155,username155,58.82759393211893
156,username156,8.826522670187531
157,username157,2.857667548461007
158,username158,57.449942960042335
159,username159,64.65873950003414
160,username160,68.98408560334065
161,username161,36.52310708428911
162,username162,93.6115981202615
163,username163,85.78904165268075
164,username164,57.289846547538794
165,username165,1.469782505016115
166,username166,29.452894350870086
167,username167,50.92067471677591
168,username168,59.04771527648771
169,username169,13.009192992356489
170,username170,24.55027740164225
171,username171,9.55802238951029
172,username172,97.64507856853722
173,username173,18.55267057863076
174,username174,36.01750781272449
175,username175,7.920830279913071
176,username176,45.687976317395574
177,username177,26.26762555703174
178,username178,8.035423017794264
179,username179,97.08524565889614
180,username180,5.427168402656624
181,username181,14.941332644047767
182,username182,30.121426599948574
183,username183,27.277507584802198
184,username184,30.656531765250183
185,username185,49.174445415967206
186,username186,1.1838577975409326
187,username187,80.98377816869842
188,username188,76.31833623341252
189,username189,96.4313743088942
190,username190,71.35115280581492
191,username191,88.84520097713393
192,username192,19.808261442180953
193,username193,90.62428897981297
194,username194,69.92506294686959
195,username195,32.93163779665081
196,username196,26.546164076940304
197,username197,27.778665006612
198,username198,6.595445612432826
199,username199,20.465664733485557
200,username200,33.777909865357195
201,username201,17.571965553923718
202,username202,17.218355396337593
203,username203,19.46839323372854
204,username204,47.11443657835368
205,username205,94.71938289667278
206,username206,95.5729066534872
207,username207,71.68238988672736
208,username208,6.634644597824391
209,username209,69.84769206953865
210,username210,4.586585311149993
211,username211,68.09989321756257
212,username212,54.22477942060907
213,username213,13.506031319855161
214,username214,2.4379573061147686
215,username215,17.00210641874882
216,username216,25.95992608952662
217,username217,78.77622397379966
218,username218,49.38476037702888
219,username219,18.0949163428454
220,username220,73.46269992100295
221,username221,30.187927140935034
222,username222,69.54169586858139
223,username223,73.7585218425353
224,username224,17.549170657317603
225,username225,97.312848695195
226,username226,39.67886792387332
227,username227,30.635795876188098
228,username228,63.71366423081655
229,username229,3.3985364143858887
230,username230,44.51036277937044
231,username231,19.90564222004162
232,username232,20.777350208588707
233,username233,12.317181765282925
234,username234,94.74141412378728
235,username235,58.39226806893535
236,username236,2.3168013482364413
237,username237,88.04529243802122
238,username238,13.314208696625817
239,username239,31.255287837817015
240,username240,35.92933611588612
241,username241,79.64938581550392
242,username242,74.60260609632007
243,username243,10.67567385194339
244,username244,1.0609585371448627
245,username245,44.03453363799179
246,username246,18.27139094445459
247,username247,55.958698002557824
248,username248,19.274158068687687
249,username249,75.14819495697044
250,username250,68.91572779758943
251,username251,27.94313689326644
252,username252,34.87318375305954
253,username253,71.54558496090364
254,username254,60.05004010302455
255,username255,10.855641464914868
256,username256,13.573248722084209
257,username257,71.53505586016047
258,username258,83.7355467032214
259,username259,83.35665110961851
260,username260,47.15210774700987
261,username261,0.8920989745008989
262,username262,27.37462804238836
263,username263,39.3630042949179
264,username264,30.5715849891794
265,username265,93.56220685939167
266,username266,18.78463708879583
267,username267,72.53681896900987
268,username268,42.83504355973011
269,username269,38.50112811370997
270,username270,41.584865995775935
271,username271,22.989799932028387
272,username272,48.7736961083859
273,username273,4.163435692023909
274,username274,89.159042495094
275,username275,53.92666331515416
276,username276,62.99125922157691
277,username277,87.93860423974657
278,username278,99.88497197232347
279,username279,20.309211934770023
280,username280,19.176292296922494
281,username281,14.53912443591504
282,username282,31.154720295767724
283,username283,37.5082855572213
284,username284,14.915478691538397
285,username285,86.92219968344983
286,username286,73.50920757832411
287,username287,28.19782693479779
288,username288,29.641053074864267
289,username289,92.82972730776962
290,username290,26.527665819608927
291,username291,4.708774492688683
292,username292,22.695773373763174
293,username293,54.00075596587883
294,username294,83.04174415287477
295,username295,60.823449730876675
296,username296,71.24118773568073
297,username297,35.70564346114531
298,username298,89.83806413391704
299,username299,1.4073936760361172
300,username300,92.91170890154653
301,username301,62.5934637380744
302,username302,19.0567432522575
303,username303,77.04565924517135
304,username304,71.51793552914548
305,username305,65.25395909078976
306,username306,77.1544198321469
307,username307,61.923706346964416
308,username308,37.979069083736405
309,username309,26.08611273900805
310,username310,59.638401648171836
311,username311,5.450521019375776
312,username312,21.09911010399741
313,username313,71.9635667187675
314,username314,41.80689925549268
315,username315,6.427320990910912
316,username316,84.04461947900661
317,username317,67.23856234209192
318,username318,31.412019367438717
319,username319,52.0817455427137
320,username320,22.019504633634135
321,username321,90.47757407627445
322,username322,8.30396008316595
323,username323,52.72217337716174
324,username324,7.007449971976065
325,username325,53.95363704722224
326,username326,95.28297670249388
327,username327,83.94991974837427
328,username328,52.31934343280391
329,username329,35.40924832860641
330,username330,47.10799044934335
331,username331,58.88549929993388
332,username332,1.4318219178099278
333,username333,77.8443613259175
334,username334,83.65702716606982
335,username335,81.53024622421123
336,username336,6.750918544749807
337,username337,62.59047248255142
338,username338,12.507993796026085
339,username339,1.3343872190879846
340,username340,26.66936401103993
341,username341,80.12797283227069
342,username342,84.51042553609224
343,username343,34.75275400850367
344,username344,50.03000501250943
345,username345,97.8719369699409
346,username346,70.18221361582891
347,username347,2.2132313136509207
348,username348,22.57953359749726
349,username349,38.26077420185712
350,username350,62.99433677867676
351,username351,67.03758738817947
352,username352,76.42616971726706
353,username353,58.80782598234801
354,username354,86.3948170098324
355,username355,4.236248205347359
356,username356,72.63815915352914
357,username357,25.313794048562954
358,username358,77.57305203408278
359,username359,85.32590103360337
360,username360,90.72774596174
361,username361,35.062282342920994
362,username362,1.1461937535021227
363,username363,5.187253207788367
364,username364,90.91946964187217
365,username365,30.76333605095186
366,username366,49.370894971447555
367,username367,33.10460318421944
368,username368,61.243804827327196
369,username369,35.17332759156958
370,username370,27.354735171840783
371,username371,22.88282097296167
372,username372,41.40482048612819
373,username373,10.989025947220432
374,username374,68.58388009965203
375,username375,55.130961470442685
376,username376,61.53943237075893
377,username377,62.531610612566666
378,username378,83.35794103252792
379,username379,6.2429127535571505
380,username380,71.3763644990569
381,username381,52.19788834844567
382,username382,55.73790956571148
383,username383,47.04602301937676
384,username384,64.25484804167657
385,username385,90.49399143749461
386,username386,3.527127928793594
387,username387,12.55714662996289
388,username388,10.759451364309836
389,username389,99.24779859088035
390,username390,79.11265115825418
391,username391,43.32206670439624
392,username392,2.860541790543547
393,username393,49.04960487696215
394,username394,25.45404713203282
395,username395,94.19753316867879
396,username396,78.84154887162477
397,username397,13.697506295286443
398,username398,13.464042949438404
399,username399,8.137990054518129
400,username400,3.6803036828903846
401,username401,45.154707792633765
402,username402,27.049902072061883
403,username403,85.4739895308471
404,username404,9.762901396822631
405,username405,0.5038233190605368
406,username406,4.099131552081625
407,username407,70.29800083296129
408,username408,83.70997234094473
409,username409,66.41492618942439
410,username410,17.116860653925325
411,username411,67.78735128996625
412,username412,73.7361696831311
413,username413,49.263983189131345
414,username414,97.15252194648207
415,username415,50.14894040243391
416,username416,99.66505206834685
417,username417,44.577885296040535
418,username418,4.292959337138735
419,username419,97.12408186187417
420,username420,8.544455818192498
421,username421,0.43977407564147475
422,username422,77.09393285400223
423,username423,13.912605116243327
424,username424,95.07000547034976
425,username425,79.55515511966635
426,username426,39.555255954225956
427,username427,15.434653005056687
428,username428,18.001609147909004
429,username429,3.061319061186707
430,username430,35.80335911461727
431,username431,50.708471130600266
432,username432,53.6053696303319
433,username433,23.155250571584794
434,username434,94.34496480833265
435,username435,12.666140994116692
436,username436,32.843166868675155
437,username437,0.7723743799801563
438,username438,61.67227961406533
439,username439,94.77189101860371
440,username440,21.439008117576808
441,username441,81.76936009764152
442,username442,47.679133607123205
443,username443,31.20094409772307
444,username444,11.25372839706127
445,username445,65.69330670100575
446,username446,35.66026611550237
447,username447,72.57572760241764
448,username448,35.23109819216851
449,username449,90.16621634370946
450,username450,1.4385162714191546
451,username451,3.193115318068951
452,username452,64.4719443542824
453,username453,32.03899856411265
454,username454,3.054701576332386
455,username455,95.47571697005687
456,username456,84.59490738668839
457,username457,97.29302925607823
458,username458,42.6909601679722
459,username459,18.164357302973457
460,username460,80.47381107657195
461,username461,80.74828601459262
462,username462,82.12528017065533
463,username463,32.69222151640113
464,username464,29.846761277562763
465,username465,41.54116462470232
466,username466,78.90289946479618
467,username467,28.72319119886768
468,username468,83.86054443459624
469,username469,36.283299502258146
470,username470,95.50558916280984
471,username471,27.545677781760126
472,username472,27.446388673301414
473,username473,30.623618449755586
474,username474,44.55704066037889
475,username475,20.37924567088706
476,username476,24.362319353790706
477,username477,51.814741586146894
478,username478,80.4177220513412
479,username479,99.75511683813214
480,username480,96.27146445953049
481,username481,36.51299869285999
482,username482,63.932753012331474
483,username483,73.07532158466432
484,username484,78.69000219690696
485,username485,27.26710101944595
486,username486,78.10910098675171
487,username487,5.8435028792763415
488,username488,63.53302503219555
489,username489,5.836852017445815
490,username490,49.06726860368884
491,username491,91.50176762252931
492,username492,85.3978193008941
493,username493,82.3157773401633
494,username494,13.754167178158506
495,username495,55.229002094166646
496,username496,83.93879498862114
497,username497,48.710526861034744
498,username498,96.01840226060091
499,username499,37.30772542727
500,username500,25.82520136274691
501,username501,93.50165067007997
502,username502,72.69717563675933
503,username503,99.19811080721678
504,username504,37.4761711851381
505,username505,1.281435846890988
506,username506,94.46315380716786
507,username507,85.67887739089403
508,username508,22.582150403963187
509,username509,23.551855926679742
510,username510,0.6981017206281304
511,username511,82.05368442247523
512,username512,0.460920618440952
513,username513,4.3807538959295345
514,username514,97.45951262584947
515,username515,64.42041800528514
516,username516,31.746042371509475
517,username517,95.09197504967692
518,username518,30.971359339922977
519,username519,82.18387878773757
520,username520,36.363396059134445
521,username521,97.88773608832464
522,username522,6.972834018470997
523,username523,97.40359867357284
524,username524,68.30745071026152
525,username525,73.98432394873181
526,username526,44.63916281185079
527,username527,17.89668663118914
528,username528,20.14871146584064
529,username529,30.00530389038302
530,username530,22.33002513801612
531,username531,90.74207086649855
532,username532,34.04374747770773
533,username533,91.23694109639844
534,username534,91.32521559901677
535,username535,48.291653207619504
536,username536,57.10684062711198
537,username537,92.28807714834919
538,username538,93.22254140098221
539,username539,32.215265213586086
540,username540,83.93414514166663
541,username541,35.89101877410575
542,username542,77.06692556172317
543,username543,80.49599308188313
544,username544,30.120638304031733
545,username545,0.10307446533114328
546,username546,2.360645463958866
547,username547,29.750040656722465
548,username548,85.47144611026889
549,username549,92.10044728257859
550,username550,7.497705622842776
551,username551,2.3088930695132737
552,username552,38.54196613870202
553,username553,5.73368565790735
554,username554,23.26637914094404
555,username555,98.29766519946722
556,username556,12.881897428024192
557,username557,98.78059810701792
558,username558,51.32643429091743
559,username559,46.64545100754296
560,username560,23.040733438274085
561,username561,6.9855017791808915
562,username562,91.81910455653876
563,username563,22.11316537304664
564,username564,46.61271147323769
565,username565,28.886294655016243
566,username566,73.20484545806426
567,username567,86.27214647390406
568,username568,43.02794978032741
569,username569,96.86887585671231
570,username570,74.04518296593494
571,username571,58.14801299392827
572,username572,97.2916819280093
573,username573,69.79337778776473
574,username574,1.9601262520903884
575,username575,5.513474051675981
576,username576,59.6894213856695
577,username577,38.13033039878331
578,username578,29.73450916246104
579,username579,75.4800668323371
580,username580,24.296280140489145
581,username581,44.85731785491408
582,username582,46.397664869519694
583,username583,22.937086162450992
584,username584,12.84779815994801
585,username585,94.056378797386
586,username586,20.40072549473203
587,username587,65.12510042104557
588,username588,6.434112925731039
589,username589,20.61066040841384
590,username590,22.476960587912064
591,username591,74.73144168145534
592,username592,31.498752087322924
593,username593,82.12585737102054
594,username594,4.834908945099192
595,username595,49.14841221454015
596,username596,70.26722143984266
597,username597,82.16915262923109
598,username598,24.995033362345897
599,username599,15.328833954720123
600,username600,78.29406041121194
601,username601,93.5317516391732
602,username602,68.93200387301535
603,username603,5.869463831376809
604,username604,34.70336085423893
605,username605,84.82893179043141
606,username606,9.636945712127808
607,username607,31.763679572409686
608,username608,30.926060993919403
609,username609,53.49066958674141
610,username610,9.391187122475742
611,username611,63.10318938598735
612,username612,57.91318629643841
613,username613,35.43532413828824
614,username614,86.97757797178822
615,username615,87.20179028525084
616,username616,58.950335881037056
617,username617,60.39305717244257
618,username618,46.828752550065914
619,username619,45.8869885657867
620,username620,22.406926554200535
621,username621,13.16010270172221
622,username622,21.070327475293404
623,username623,17.669263178604567
624,username624,46.399407741273954
625,username625,52.0039781379786
626,username626,18.08038789901264
627,username627,23.594112277814773
628,username628,60.356396840626736
629,username629,77.54326315609579
630,username630,13.010543459554281
631,username631,72.09555354723946
632,username632,92.82625263964265
633,username633,89.39314717036778
634,username634,51.608259110040024
635,username635,22.392396330252872
636,username636,14.713532891640702
637,username637,76.14277443305915
638,username638,27.660639655660447
639,username639,77.29804822030138
640,username640,54.403949176012
641,username641,76.18535354124921
642,username642,14.069578196114929
643,username643,1.076196404266172
644,username644,22.802342316257608
645,username645,65.73863703898763
646,username646,84.0688380010453
647,username647,75.81174063650973
648,username648,71.3690953127014
649,username649,71.7114658654067
650,username650,44.21976134535485
651,username651,53.024676493291636
652,username652,77.56804451912089
653,username653,86.91008832865596
654,username654,7.217586533358422
655,username655,6.378792055234738
656,username656,24.042370898326304
657,username657,51.242395442055845
658,username658,82.40802792514368
659,username659,98.42106896354042
660,username660,22.428584862984067
661,username661,20.472752627134017
662,username662,68.16961334560291
663,username663,23.63375008180151
664,username664,19.746394481541262
665,username665,92.44197470445724
666,username666,36.45448104809551
667,username667,72.88547807300476
668,username668,97.24619533949613
669,username669,47.579315102629
670,username670,47.659075038843376
671,username671,65.55163431979109
672,username672,25.935478493067375
673,username673,88.13312073260045
674,username674,69.29267731466724
675,username675,80.46021000609845
676,username676,38.08616535276978
677,username677,96.94751893795338
678,username678,78.72091905035663
679,username679,52.15917472635107
680,username680,71.62822463430992
681,username681,73.84542896507097
682,username682,46.88513811337531
683,username683,65.54286939931276
684,username684,40.21734861747789
685,username685,57.09000020726448
686,username686,54.80146969650648
687,username687,55.496210627780144
688,username688,90.46876308326907
689,username689,69.9908477555053
690,username690,22.13945892177862
691,username691,2.4556464416404244
692,username692,51.89436349272098
693,username693,20.98323959653101
694,username694,0.6022535679276686
695,username695,81.64305562326024
696,username696,52.60183020189718
697,username697,59.80394849057337
698,username698,94.80218798885224
699,username699,74.94851148056087
700,username700,96.18074574226199
701,username701,70.50790774654409
702,username702,75.86908938842284
703,username703,82.89055389077676
704,username704,27.95483253917711
705,username705,45.479846948399036
706,username706,22.62634244237254
707,username707,87.54974220091036
708,username708,67.26058078410745
709,username709,12.981050331308996
710,username710,69.97076562637034
711,username711,85.74840173224848
712,username712,61.558091137448926
713,username713,89.94377405961777
714,username714,19.735685425075577
715,username715,28.477068065449284
716,username716,8.961587239614
717,username717,67.83995571242019
718,username718,24.405247211850913
719,username719,57.02563534390851
720,username720,53.92662461588786
721,username721,4.028845654350521
722,username722,14.941998110794707
723,username723,18.47614065566987
724,username724,37.066332620301104
725,username725,76.1784994354706
726,username726,41.046642742640586
727,username727,46.20647264410859
728,username728,21.170129321317923
729,username729,75.0191033103795
730,username730,51.90395651756503
731,username731,40.65237253718262
732,username732,7.762014822339747
733,username733,23.349860312320036
734,username734,98.852143673833
735,username735,8.789453668771197
736,username736,55.095176702278806
737,username737,6.849748362251951
738,username738,27.226458172900557
739,username739,51.379654914885734
740,username740,45.02720485878504
741,username741,50.782161336573736
742,username742,32.56963054394808
743,username743,67.70477873272254
744,username744,72.37547968767615
745,username745,49.832813978465055
746,username746,37.59457650158451
747,username747,31.37723579947702
748,username748,60.71911654987662
749,username749,4.150757264116567
750,username750,0.18143140013301418
751,username751,54.252773533112574
752,username752,23.658367526698598
753,username753,79.88814688005994
754,username754,40.69705718366134
755,username755,36.8600127724722
756,username756,94.41966748662367
757,username757,89.04116508058391
758,username758,37.1332204572259
759,username759,17.909962737123863
760,username760,47.09591913381871
761,username761,33.302366735109636
762,username762,49.072209759858
763,username763,85.75030506394313
764,username764,56.02318241466134
765,username765,62.09014403234821
766,username766,36.05419759775096
767,username767,30.625016095489855
768,username768,14.097097061442486
769,username769,57.78823629991508
770,username770,85.9796632299403
771,username771,30.31780731226602
772,username772,98.98299485858207
773,username773,65.4673706450017
774,username774,11.226442747418142
775,username775,81.6366722736091
776,username776,89.14381454034704
777,username777,29.030066663310194
778,username778,56.77143629609698
779,username779,67.09262657771103
780,username780,8.01822161641299
781,username781,25.310552099263994
782,username782,83.15671089456528
783,username783,35.08366113423397
784,username784,21.478900117989053
785,username785,66.2155363096083
786,username786,22.758825367074664
787,username787,80.34126006168775
788,username788,34.131903972524526
789,username789,56.27665570316977
790,username790,84.81081865832817
791,username791,97.43855821390636
792,username792,84.65057578146303
793,username793,51.17346806306884
794,username794,37.094259507221686
795,username795,80.95611421306012
796,username796,90.16776639572163
797,username797,61.67043093801071
798,username798,89.60669777890546
799,username799,97.53337507931205
800,username800,2.2827398533694976
801,username801,84.26648582387867
802,username802,75.013328455716
803,username803,46.98900505807392
804,username804,20.348173954192717
805,username805,46.78373614328959
806,username806,33.12705862869528
807,username807,6.788482629577908
808,username808,85.84088824833148
809,username809,99.8242999043145
810,username810,21.548200556881202
811,username811,37.53329108889947
812,username812,9.565166349158305
813,username813,69.82547988475176
814,username814,51.14356467117045
815,username815,74.52107141354597
816,username816,10.10031876796037
817,username817,49.70242791492966
818,username818,29.548158369151732
819,username819,35.758357451930614
820,username820,65.28876680197008
821,username821,65.09404601771071
822,username822,32.901672541241275
823,username823,52.478080465159614
824,username824,63.71660761055984
825,username825,28.03960305414127
826,username826,17.551800992002452
827,username827,57.11928574004562
828,username828,88.81079394129442
829,username829,46.91578193891943
830,username830,44.48517461427226
831,username831,0.6367329672181676
832,username832,38.12087857338168
833,username833,81.38593641766809
834,username834,16.89566448991746
835,username835,40.77069253083809
836,username836,75.35222191239767
837,username837,80.93173986246036
838,username838,74.43801990121804
839,username839,37.28999117569817
840,username840,31.721635945094352
841,username841,60.27010176509515
842,username842,14.9502864679093
843,username843,77.25636334101299
844,username844,0.7593975611080661
845,username845,56.71399035625308
846,username846,28.53002370259119
847,username847,80.40580851663267
848,username848,18.40675676955965
849,username849,50.39700734443132
850,username850,51.337315769178026
851,username851,16.823806309893886
852,username852,81.13036639043041
853,username853,34.099789891467644
854,username854,93.5353930823433
855,username855,45.11360876586126
856,username856,61.137676264754774
857,username857,61.45108280151466
858,username858,89.86976033824014
859,username859,28.135612014619106
860,username860,20.290966234150808
861,username861,96.56506240204101
862,username862,31.777782254450905
863,username863,39.897355451546844
864,username864,63.89015414567051
865,username865,56.89143333730796
866,username866,91.72006663409533
867,username867,64.8024185817371
868,username868,22.826903559087942
869,username869,6.803888775459299
870,username870,74.29314354485352
871,username871,65.72026048743831
872,username872,74.14065207166612
873,username873,34.88158344867648
874,username874,52.310530907817096
875,username875,1.0071500302058056
876,username876,11.837418060844085
877,username877,62.58368179825852
878,username878,57.54566402946254
879,username879,71.03479535993793
880,username880,47.94362020697528
881,username881,21.1642023778537
882,username882,3.668406883384645
883,username883,66.73104267662208
884,username884,27.49836323018371
885,username885,54.97098416239397
886,username886,25.311428777222964
887,username887,89.41322753970388
888,username888,83.49682623118862
889,username889,17.27516786719162
890,username890,70.68815590160021
891,username891,97.82673579769762
892,username892,60.87933579698054
893,username893,65.01472926582188
894,username894,78.63264032155057
895,username895,66.18391006829559
896,username896,65.47285056415136
897,username897,2.573946358935575
898,username898,5.714846689954134
899,username899,20.07867374074037
900,username900,12.462975183763758
901,username901,48.1532614570489
902,username902,16.366294644812907
903,username903,45.715083538305464
904,username904,84.85611108360848
905,username905,9.873279439170812
906,username906,84.68438502011566
907,username907,46.83456078224763
908,username908,57.74308727075711
909,username909,13.035092009728988
910,username910,60.66669420159835
911,username911,45.355281887986656
912,username912,95.73884132652232
913,username913,6.573719618431673
914,username914,1.2311208480115243
915,username915,35.45538527959559
916,username916,98.51419505734422
917,username917,86.79345216495337
918,username918,97.99310978822095
919,username919,13.156438118688385
920,username920,76.05921150037618
921,username921,67.88622507911349
922,username922,62.237846114253756
923,username923,37.31805594088712
924,username924,23.57462628375424
925,username925,43.84065959207311
926,username926,28.12773009706857
927,username927,5.100360009997673
928,username928,0.8714947479109059
929,username929,13.728298808799721
930,username930,15.451145478049256
931,username931,56.053525760550194
932,username932,27.020298590193615
933,username933,19.216596865331326
934,username934,28.78940392667625
935,username935,67.27951563640634
936,username936,37.96631715936783
937,username937,56.35881858377198
938,username938,63.0626358102813
939,username939,42.35023694879207
940,username940,73.93618153231104
941,username941,98.03620780969361
942,username942,43.43406150856241
943,username943,13.078721831515994
944,username944,89.17618589495166
945,username945,38.457103411674474
946,username946,40.98981538971369
947,username947,86.29425570650426
948,username948,74.87468773822621
949,username949,68.29136375298623
950,username950,66.71751419589243
951,username951,0.21032116224315445
952,username952,35.11114062859073
953,username953,2.3942872551827588
954,username954,95.01729817090441
955,username955,28.899702285042515
956,username956,73.54629070071991
957,username957,98.4603767142272
958,username958,45.08340596809033
959,username959,9.063501298941578
960,username960,91.89129543516712
961,username961,72.36882961758543
962,username962,43.69098571784136
963,username963,13.781356339522265
964,username964,16.300575674623317
965,username965,92.56682274964561
966,username966,2.714690738015757
967,username967,94.48553453729677
968,username968,40.64108874224759
969,username969,3.3656545662742343
970,username970,40.66385070591016
971,username971,52.26024264951876
972,username972,6.3528536620899745
973,username973,64.53274715427608
974,username974,97.23692301670579
975,username975,86.05113632862154
976,username976,51.27983875019786
977,username977,23.979036623212245
978,username978,59.70217170871794
979,username979,42.59251098805229
980,username980,16.912434929104293
981,username981,22.492164365851842
982,username982,72.79476712083368
983,username983,41.1711802085859
984,username984,10.906050020318903
985,username985,94.56517103109265
986,username986,42.09873090603603
987,username987,71.70837140900564
988,username988,61.38253516780442
989,username989,97.81893272227933
990,username990,15.317621850323505
991,username991,24.098835928649198
992,username992,3.375769506182391
993,username993,57.30188673559704
994,username994,78.64488750965313
995,username995,41.55398837848756
996,username996,82.05693294965047
997,username997,98.20608213049982
998,username998,22.345400615608046
999,username999,24.418675753891595
1000,username1000,64.90369595413149
1001,username1001,83.70077977345173
1002,username1002,15.184048877257405
1003,username1003,63.19170377028686
1004,username1004,87.2872274570178
1005,username1005,39.33676602362033
1006,username1006,2.457830195940869
1007,username1007,68.4546089627742
1008,username1008,97.8861132582742
1009,username1009,59.642753611773216
1010,username1010,34.32888043319794
1011,username1011,98.8731646130618
1012,username1012,64.5687229800084
1013,username1013,79.66311665485318
1014,username1014,95.45382982604407
1015,username1015,8.162166703855911
1016,username1016,80.73681807553143
1017,username1017,34.940892607885196
1018,username1018,98.09887916765977
1019,username1019,60.41480568126951
1020,username1020,38.771319519306005
1021,username1021,10.19011605495973
1022,username1022,71.01148127643808
1023,username1023,36.583244171062624
1024,username1024,11.760472807151023
1025,username1025,26.46689014890734
1026,username1026,0.9840394911540984
1027,username1027,45.82985882127555
1028,username1028,88.79510855896402
1029,username1029,4.27636638942861
1030,username1030,86.73362991175443
1031,username1031,24.258302659074204
1032,username1032,8.72230484463068
1033,username1033,81.63363899633104
1034,username1034,82.79539446157096
1035,username1035,83.19619707560105
1036,username1036,96.88754077206723
1037,username1037,58.86884603080303
1038,username1038,46.02152236855358
1039,username1039,78.66288619189896
1040,username1040,20.568985123896578
1041,username1041,15.011904931242338
1042,username1042,93.79521472647812
1043,username1043,59.645871015253185
1044,username1044,27.72881008282543
1045,username1045,3.050909634248644
1046,username1046,51.361391055838325
1047,username1047,9.384806300918635
1048,username1048,83.77234102501461
1049,username1049,66.01561785446277
1050,username1050,97.86584992026958
1051,username1051,83.06232126582515
1052,username1052,42.596677092452936
1053,username1053,30.2065963383915
1054,username1054,5.197121812299366
1055,username1055,2.5561603984621595
1056,username1056,49.02083234492795
1057,username1057,83.72987125412043
1058,username1058,44.12799905122969
1059,username1059,65.53213603001186
1060,username1060,29.393739814177334
1061,username1061,48.166878134825076
1062,username1062,94.42577072388309
1063,username1063,19.559165504771126
